"FID";"precipitation_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"175";"precipitation_km3";"Sao Tome and Principe";"AFR";"STP";1.80885;2.62087;2.96318;2.79685;2.34007;2.48789;1.99593;2.21198;3.03193;2.49484;2.16136;2.25312;2.36546;2.2548;2.03697;2.60876;2.22284;2.52448;2.34813;2.37834;2.08626;2.3131;1.95214;2.07555;1.78154;1.61694;2.82677;2.4021;1.89959;1.93247;2.81172;2.45063;2.35992;2.02456;1.66758;2.22628;1.86301;2.23956;2.41668;2.56769;2.06551;2.19729;1.8556;1.88475;2.4015;2.31614;1.86271;1.49381;1.54523;2.35676;1.5682;1.9354;1.67852;1.41202;2.04821;1.76402;1.88202;1.64413;2.16090620689655;0.377448387738526;-0.54326190845871;-0.522901350395275;-0.372050816696915;1.05077142551037e-05;3.346442978469e-05;3.70072720882699e-05;-0.0121427610815463;0.29513350118219;0.29513350118219;2.505964;0.45286677751851;2.444514;0.388835250112435;2.214342;0.122724438967958;2.41651;0.151870360505268;2.041718;0.19525214062847;2.135574;0.478202082837371;2.262882;0.435049043810005;2.262644;0.263790966922675;2.08093;0.226827441130918;1.91493;0.410161640636957;1.72847;0.261426744232491;1.76339;0.11894625130705
"176";"precipitation_km3";"Suriname";"LCR";"SUR";329.234;324.835;362.162;263.721;284.415;363.03;235.697;272.457;327.919;356.487;403.562;328.367;411.956;411.117;371.585;357.809;333.577;385.11;398.098;316.167;329.143;381.97;307.287;354.33;318.937;279.845;368.109;302.598;277.099;315.351;318.37;400.637;461.765;330.83;275.98;383.327;343.09;313.369;372.009;288.978;297.198;338.983;425.987;278.257;311.217;266.232;328.419;361.922;358.687;379.512;355.151;299.982;359.394;374.966;322.347;372.897;299.7;329.145;338.281465517241;45.7790724482059;0.0290885743058819;0.0079670245162878;-0.00181488203266788;0.828399028980259;0.952698912417584;0.983944488469393;0.0788569626872583;0.000846145155148858;0.000846145155148858;312.8734;38.942117794234;311.118;55.2686069753888;385.3174;35.8469896546419;358.1522;34.2388857105485;338.3334;29.9357929960107;308.6004;36.8852413276638;357.5164;73.5186130330272;340.1546;39.4451779346982;330.3284;57.8786868527613;338.9544;44.6131908329812;342.368;30.4685608701822;333.914;36.8307985658742
"177";"precipitation_km3";"Slovak Republic";"ECA";"SVK";42.7931;36.188;45.4527;32.0301;37.6822;36.3443;37.8486;49.3689;46.3837;33.3597;37.2249;33.7018;44.9798;32.3382;40.0495;30.4156;45.6378;37.9727;37.8132;39.562;34.6016;39.0926;42.2553;37.9146;32.3466;31.1372;38.4053;41.1027;30.4501;36.4893;36.127;34.7808;35.4417;36.4471;33.2608;31.3642;38.2987;39.7766;42.0261;35.508;40.3374;41.8073;35.1322;41.1449;40.6748;28.9404;38.9399;41.7139;34.2932;37.0685;38.8675;40.5;57.329;30.208;33.088;39.7638;43.9886;34.179;37.9646465517241;5.18649374758708;-0.0249608177940536;-0.0301762588821557;-0.015124016938899;0.852455195136197;0.821705739903449;0.866819572995835;-0.0076662554984785;0.000623042424948156;0.000623042424948156;38.82922;5.34094005555202;40.66104;6.86347747195254;37.65884;5.08594607845974;38.28026;5.43005219569757;37.24214;3.87127050307777;35.51692;4.61908573984073;35.21148;1.26575793775903;37.39472;4.11907443207816;39.81932;2.67761898092316;36.19118;4.87344146645879;39.9985;10.5532671955182;39.3104666666667;4.92048741217101
"178";"precipitation_km3";"Slovenia";"ECA";"SVN";29.8286;29.9136;34.8689;27.6958;32.611;29.4344;29.2335;35.331;29.2458;24.1271;26.7656;29.551;28.3119;21.9687;31.438;24.9436;28.4173;27.9314;27.4385;26.503;27.9674;31.5643;29.9812;26.8062;27.5314;21.6853;28.1659;28.1051;26.3334;30.1004;24.2855;25.524;27.4972;27.3736;27.9091;26.2884;27.4424;30.582;30.6225;24.9616;29.5206;29.5094;27.123;25.0761;28.0539;20.5881;30.3258;28.0002;23.163;25.154;27.6924;27.0061;35.1296;19.4995;24.9369;31.4797;35.6744;26.5753;27.9447172413793;3.34521701911261;-0.195911975135425;-0.221077240148882;-0.167574107683001;0.140517580221821;0.0953810227089899;0.0631530966593443;-0.0388093081915775;0.0383815020014637;0.0383815020014637;30.98358;2.78534291820594;29.47436;3.96879300329458;27.60704;3.58646629190907;27.04676;1.37235062684432;28.7701;1.9563949652358;26.87802;3.1940978784314;26.51788;1.54904288094294;27.97938;2.55021916744424;27.8566;1.85801778382232;25.44622;3.84814665936734;26.8529;5.63417121101232;31.2431333333333;4.55416052015444
"179";"precipitation_km3";"Sweden";"Other";"SWE";271.341;244.452;318.409;307.522;275.935;263.118;269.136;284.833;309.95;320.971;261.481;239.293;274.343;267.293;262.234;277.264;302.638;256.178;221.331;308.208;259.483;308.943;274.455;317.167;273.644;303.473;297.917;334.284;290.682;313.811;309.495;277.862;311.872;274.785;302.59;306.35;264.02;294.816;266.278;277.093;361.413;321.349;383.331;332.831;275.783;261.177;308.73;290.17;315.255;310.491;332.646;302.102;297.496;313.91;338.132;267.137;293.3;325.106;293.539810344828;29.9486027178711;0.39898153458524;0.381525116121689;0.257108287961283;0.00191996968475205;0.00332121868391028;0.00435964978903325;0.707587222000057;0.159186264939993;0.159186264939993;283.5318;29.6879879698844;289.6016;25.2044541559622;260.9288;13.1392552756996;273.1238;35.6678588395771;286.7384;24.9206040015085;308.0334;16.9313654292854;295.3208;17.7074858096795;281.7114;18.3799907453731;334.9414;41.022013636583;297.1646;22.2634553090934;316.8572;18.0496627447717;295.181;29.0302404571509
"18";"precipitation_km3";"Bangladesh";"SOA";"BGD";274.789;399.29;302.697;306.295;285.179;326.239;353.263;326.719;289.962;294.813;344.985;317.223;362.564;299.562;242.667;374.558;406.29;304.71;331.156;335.935;336.161;321.464;287.804;333.639;300.346;382.931;428.38;319.576;342.086;377.219;411.007;307.715;359.373;375.221;260.205;375.749;263.144;334.36;319.705;309.209;377.146;346.269;354.12;310.318;374.427;322.818;342.181;311.653;301.09;383.736;329.051;299.405;358.952;388.313;299.332;296.501;257.272;349.159;331.481603448276;40.8721579244526;0.0661232331834276;0.0927435479405703;0.0659407138535995;0.621901275965668;0.487637237607169;0.464675037356756;0.160041373158216;0.00437228196663074;0.00437228196663074;313.65;49.5707801935778;318.1992;26.0333884694252;313.4002;46.4326770249143;350.5298;39.9197967329494;315.8828;21.1391165307352;370.0384;41.6812695380071;342.7042;59.2258933676817;320.4334;40.8116370205852;352.456;26.9674797209528;332.2956;32.5329340561223;335.0106;38.6994010328325;300.977333333333;46.1067604840476
"180";"precipitation_km3";"Swaziland";"AFR";"SWZ";15.9981;12.5817;16.9157;12.538;11.6331;11.8017;12.4094;9.27346;15.1847;14.8052;12.428;18.339;10.3328;15.859;17.3214;16.3852;14.2426;17.9636;16.1512;14.7005;17.6244;12.0763;13.9325;15.6695;9.61831;13.8756;19.9051;13.7611;12.4252;15.414;17.0048;15.9098;12.5162;13.6647;9.07086;13.9302;11.1507;13.1206;15.8825;16.116;16.7743;16.0825;24.595;18.1518;12.3022;11.9602;14.7737;11.0669;18.2321;11.5044;13.2455;15.6304;14.9792;12.7764;17.1003;13.8502;14.7506;10.9412;14.4525798275862;2.83935649296987;0.0578301856999929;0.0121504814051493;0.000604960677555959;0.666326349870515;0.927820242173222;0.994647841733771;0.0097235562459621;0.0033443303780953;0.0033443303780953;13.93332;2.35704865711338;12.694892;2.41029242485637;14.85604;3.37527841044261;15.88862;1.47835152517931;13.784202;3.106245600483;15.0762;2.89961693245849;13.633272;3.1070171233709;14.04;2.05608785926088;17.58116;4.48006710585902;13.50746;3.01198368405275;14.74636;1.76848083478448;13.1806666666667;1.99100182152939
"181";"precipitation_km3";"Seychelles";"AFR";"SYC";0.410058;0.46918;0.426811;0.513244;0.424409;0.436841;0.410833;0.490656;0.441813;0.456156;0.477118;0.541298;0.430407;0.447727;0.46838;0.486403;0.443787;0.474183;0.529247;0.448858;0.512414;0.364711;0.411647;0.33196;0.412765;0.437713;0.416861;0.37148;0.406678;0.367807;0.395246;0.420173;0.334947;0.385712;0.340894;0.352284;0.413337;0.289938;0.370802;0.331266;0.501105;0.276274;0.195219;0.224018;0.293166;0.301413;0.297914;0.327153;0.415277;0.233985;0.357345;0.357629;0.361784;0.322345;0.307529;0.250673;0.288426;0.348518;0.388893396551724;0.080054248246728;-0.726479162466848;-0.754406472053893;-0.528130671506352;1.08259419377239e-10;0;4.73943629048586e-09;-0.00344396053400591;0.527771973498526;0.527771973498526;0.4487404;0.0422721401788459;0.4472598;0.0292724415227019;0.472986;0.04229599959216;0.4764956;0.0343507799882332;0.4066994;0.0681649663485577;0.4001078;0.0300036702704853;0.3753944;0.0365100386099495;0.3515254;0.0458156299836639;0.2979564;0.120191813819827;0.3151484;0.065656359583821;0.3413264;0.024715589731989;0.295872333333333;0.0493456879203577
"182";"precipitation_km3";"Syrian Arab Republic";"MENA";"SYR";32.2786;38.3341;30.1655;58.1263;40.1105;70.0459;49.9105;56.7552;45.4208;69.8269;66.4367;69.6175;36.0288;59.8877;59.4216;30.622;72.5632;56.0249;62.1424;52.1783;40.4366;56.7152;57.7048;63.5622;59.2556;49.4479;51.2419;43.7709;48.439;53.9539;83.6944;29.2788;34.3435;53.8227;54.5256;47.9093;64.3302;32.296;66.9652;58.6103;43.1563;23.6839;47.3859;55.706;54.1283;63.1066;51.5338;44.8549;48.1088;41.6554;30.7594;50.8878;35.466;53.6521;59.1128;49.2002;45.2285;44.0062;50.8247293103448;12.5664057981813;-0.124131150312876;-0.153957365652589;-0.12280701754386;0.35321421449029;0.247828007375775;0.173285906111519;-0.0923724537820225;0.0154085424779957;0.0154085424779957;39.803;11.0396280277009;58.39186;11.2853589780299;58.27846;13.1726468541064;54.70616;15.510862783643;55.53488;8.83659140687177;49.37072;3.76626129098872;51.133;21.4387637161055;54.0222;14.1794048487586;44.81208;12.8572508236403;49.8519;8.2720444655478;45.97562;12.2232239970476;46.1449666666667;2.71557403937608
"183";"precipitation_km3";"Chad";"AFR";"TCD";493.565;507.095;448.242;589.404;562.514;471.93;547.295;416.899;484.863;468.729;445.894;455.302;441.67;398.559;366.221;368.045;444.058;469.94;386.63;419.256;443.725;460.349;454.331;446.362;376.375;337.427;293.63;371.962;342.498;323.424;520.236;390.159;316.439;406.921;384.416;332.007;500.031;421.274;385.762;401.337;450.505;438.712;372.044;373.547;327.171;399.387;430.379;480.315;492.329;474.293;467.783;350.102;401.231;430.944;566.234;433.892;443.327;461.06;429.103982758621;64.8117706375558;-0.22511284829973;-0.220215940201175;-0.151845130066546;0.0893246576786879;0.0967035495927623;0.0922387975233899;-0.863982189547512;0.0506757944696188;0.0506757944696188;520.164;56.2111638066674;477.9432;46.6503220910638;421.5292;37.8369012962214;417.5858;41.4037486732784;436.2284;34.0984817227982;333.7882;28.5763807925356;403.6342;73.7575520655343;408.0822;61.154988583925;392.3958;51.3459274597314;455.3406;39.0670663193437;443.2588;81.1179940870089;446.093;13.793589924309
"184";"precipitation_km3";"Togo";"AFR";"TGO";54.8602;72.5385;78.9357;60.8687;80.8909;92.16;67.0184;67.3376;70.7964;74.083;89.2537;71.2685;68.2406;68.8864;64.4995;66.59;68.0302;67.8458;65.0837;49.8933;70.9352;77.6183;66.882;63.3529;56.2432;52.1262;68.032;68.8912;61.532;64.0421;71.5798;71.1285;57.7934;76.9493;56.9874;63.562;67.4621;71.9572;64.6293;66.836;65.2658;77.5864;58.5817;53.9349;72.6306;74.6313;63.3812;64.8425;64.66;74.6722;78.4316;73.2853;78.5325;67.5064;69.7745;61.163;70.3158;54.6359;67.9560827586207;8.31677665470577;-0.140111839297665;-0.0961887477313975;-0.0611010284331519;0.294170373812901;0.471554774919009;0.498084597551065;-0.0690049893875492;0.0196313275113722;0.0196313275113722;69.6188;11.3662882692636;74.27908;10.401879950855;72.42974;9.71322509741229;63.4886;7.69100985664431;67.00632;8.01963064716823;62.9247;6.73571514094829;66.88768;8.97159704550979;66.88932;3.24780989391313;65.59988;9.72812808031432;68.43744;5.70075309612686;73.50606;4.98736499797238;62.0382333333333;7.8765056365963
"185";"precipitation_km3";"Thailand";"EAP";"THA";737.901;826.794;789.173;874.726;810.475;829.174;835.227;803.378;899.799;744.106;742.299;842.246;934.245;823.247;790.109;801.328;866.073;875.354;809.063;693.721;823.675;677.604;820.732;778.006;775.662;805.129;779.505;787.238;750.349;738.248;869.427;705.982;779.968;727.7;681.384;694.82;868.782;826.312;896.847;720.356;756.925;886.393;909.265;829.229;859.356;778.784;768.418;849.231;895.533;873.816;876.792;846.663;812.669;1021.5;778.67;875.902;729.175;695.649;808.278172413793;70.0622682473937;0.0790321335174716;0.0630286997446861;0.0260133091349062;0.555383753416298;0.637491640157641;0.773007354254658;0.327897812913364;0.00624607812832411;0.00624607812832411;807.8138;50.1992318536848;822.3368;56.3311440386222;826.4292;71.2067268044249;809.1078;72.4710872258724;775.1358;59.0678303664524;772.0938;27.3585983869788;752.8922;74.6024380110999;801.4234;89.719695545627;848.2336;59.1673783245464;833.1564;56.8987134766684;867.2588;93.7195796069317;766.908666666667;95.8679206112938
"186";"precipitation_km3";"Tajikistan";"ECA";"TJK";88.8088;69.5307;72.9604;56.3287;66.121;62.1648;74.2066;76.0106;84.01;72.6406;78.6374;107.689;57.7981;44.9277;79.4284;71.4107;66.306;61.9771;73.0535;76.4737;67.674;64.0192;71.2758;79.0066;69.8561;52.6741;72.4179;67.1524;64.8955;92.2028;72.9781;60.4987;71.6816;86.5054;69.698;86.6409;67.44;57.7864;72.8026;58.8014;97.2293;82.7868;60.8039;63.1341;81.6941;100.348;82.0152;73.6788;76.5539;69.3076;62.6469;85.504;78.5887;77.6076;73.059;66.6547;75.3596;77.3945;72.9458275862069;11.5438382649944;0.126567397928413;0.155372358423821;0.0949788263762856;0.3437712211725;0.243468077942688;0.292270513120357;0.0865212341197764;0.0160193062183674;0.0160193062183674;70.74992;11.8521554236772;73.80652;7.84248128413451;73.69612;23.9434761571289;69.8442;5.72524935352164;70.36634;5.55149610627622;69.86854;14.4315255293056;72.27236;9.33639241318615;68.69426;11.8044864538022;77.12964;15.1594773401988;80.3807;12.078266276664;75.48124;8.44424304440605;73.1362666666667;5.70466776800659
"187";"precipitation_km3";"Turkmenistan";"ECA";"TKM";70.5904;86.7742;61.3104;59.7967;78.2216;80.3065;81.6263;76.363;71.5621;79.2913;83.3694;128.467;64.3588;54.0083;84.7725;82.2765;75.817;55.5744;92.4458;67.8981;100.549;83.1217;90.613;116.981;87.0568;63.8402;73.7893;61.7197;64.9411;82.5925;85.0823;64.9547;76.2574;82.8211;101.778;84.8555;70.9111;53.0761;45.1392;60.8895;62.3632;55.4606;58.9236;64.8015;91.0663;100.941;86.9006;85.9918;84.0337;79.6251;49.5516;92.8963;66.2852;83.3551;78.4376;71.4786;70.7901;91.0835;76.8928431034483;15.9280679138136;-0.0508210631615792;0.022547602202467;0.0114942528735632;0.704790897127779;0.866338439867939;0.898582873350118;-0.0479355224706974;0.00258278046087299;0.00258278046087299;71.33866;11.4014636169222;77.82984;4.00371711388305;82.9952;28.5418078997284;74.80236;14.0139795384109;95.6643;13.5571336911605;69.37656;8.70467456186617;82.1787;13.460164383283;62.97428;15.5096039115124;66.52304;14.1665861033278;87.49844;8.02065617845573;74.10516;16.7441590706431;77.7840666666667;11.5227906039871
"188";"precipitation_km3";"Tonga";"EAP";"TON";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"189";"precipitation_km3";"Trinidad and Tobago";"LCR";"TTO";10.5037;7.02823;7.9886;8.80887;7.83882;8.27069;9.69172;9.09663;10.4756;8.52017;8.97817;9.98254;11.1545;10.0766;9.33274;9.77819;8.32827;9.46749;9.40766;8.30677;8.64537;11.1666;10.4209;12.2958;11.1294;11.3288;10.8466;10.8135;10.419;7.69835;11.1102;7.8986;9.14364;9.21266;9.49373;10.3436;9.44133;7.89011;8.51481;9.14156;10.8017;10.1333;10.8833;8.78248;10.3799;7.55236;10.5029;10.4423;11.0028;9.67994;9.31197;8.24967;11.3103;10.5199;9.39025;9.76274;8.11408;8.02827;9.56618413793104;1.19521963681207;0.111440443465935;0.103325233012397;0.0707803992740472;0.404941465073352;0.439172443392584;0.432550695435872;0.00788753268325655;0.0124189724398831;0.0124189724398831;8.433644;1.3184265867427;9.210962;0.895099764422938;9.90491;0.834146956117446;9.057676;0.690193754086488;10.731614;1.34564868947285;10.22125;1.4467739249793;9.371766;1.14941313768375;9.066282;0.93077534790625;10.196136;0.847797584615573;9.83606;1.36135446295225;9.756418;1.18314798299706;8.63503;0.977567502579746
"19";"precipitation_km3";"Bulgaria";"ECA";"BGR";55.0877;72.402;81.7511;67.3388;66.5426;73.0215;66.8558;58.7531;88.334;61.4489;63.8281;74.8115;70.6778;81.0373;69.429;72.3583;62.5042;75.6695;69.4795;66.3401;75.279;79.7471;75.1882;67.5158;63.3102;60.8323;63.0375;49.3769;54.8514;71.8402;61.8833;56.0641;52.3178;72.7006;54.6398;55.3763;59.1401;84.5036;68.2636;74.1381;82.3988;77.1343;44.3153;59.1505;75.1258;72.0787;67.0435;92.0469;76.69;80.0806;53.2943;83.2151;85.8385;53.7249;67.5386;66.4156;109.167;81.2694;69.3828362068966;11.7594813987827;0.140097365977377;0.108493032698637;0.0611010284331519;0.29422074732896;0.416526615570566;0.498084597551065;0.0975593189578299;0.0196272719538005;0.0196272719538005;68.62444;9.69290230183922;69.68266;11.7713801158998;71.95674;6.41689507963158;69.27032;5.12092400177937;72.20806;6.6396206125049;59.98766;8.50686545932166;59.52112;8.16922087270261;68.28434;11.70006360081;67.62494;15.6533799696104;77.58794;9.45539680145683;68.72228;15.5511405588786;85.6173333333333;21.7048138368735
"190";"precipitation_km3";"Tunisia";"MENA";"TUN";44.9558;47.488;34.0672;30.8284;43.6191;49.5359;50.8182;41.882;34.9842;37.1145;34.5785;59.7047;27.0179;39.8533;51.5903;55.1919;37.0537;50.0682;72.59;31.0116;43.2815;46.3757;39.9015;22.4846;60.4141;30.6828;51.8918;32.7323;48.5395;31.3114;33.7231;30.885;65.7822;39.2369;54.6383;29.2465;39.883;47.8221;47.2745;48.02;33.7034;44.9423;26.1124;33.8718;33.5578;65.3189;40.5627;42.0457;53.6394;43.6108;30.3474;47.2544;39.7294;48.1337;31.9837;40.5877;35.8842;46.2394;42.3380224137931;10.5622346751859;-0.0461153479113008;-0.0619213140976345;-0.0369026013309135;0.731040537120115;0.643426139700486;0.68240233002408;-0.0288437632655573;0.0021266253129804;0.0021266253129804;40.1917;7.29487149304222;42.86696;7.13960478128867;42.54894;13.1155812310397;49.18308;16.2949210159792;42.49148;13.6374012187807;39.03156;10.3049749685771;44.8531;14.8686228842822;42.44922;8.1253008693217;34.43754;6.73221554230106;49.0355;10.4453102483842;39.48972;8.291387752783;40.9037666666667;5.18483031191314
"191";"precipitation_km3";"Turkey";"ECA";"TUR";422.37;418.433;446.322;414.128;441.086;551.962;403.353;484.782;468.139;511.777;549.853;501.421;392.034;444.945;412.749;356.027;398.497;455.944;495.81;399.681;468.383;482.159;457.596;516.278;392.293;468.965;382.551;422.111;412.755;504.95;536.768;343.809;360.525;457.028;416.533;395.527;446.569;452.262;483.219;470.226;501.501;381.747;421.468;469.565;448.863;486.861;415.541;445.194;432.582;407.619;345.292;543.071;489.367;481.088;533.129;386.277;478.636;487.622;448.193844827586;52.0905316603671;0.024678883451056;0.0530007074963856;0.0344827586206897;0.854103424188351;0.692019759598584;0.702197917259815;0.0761263342459081;0.000609047288390915;0.000609047288390915;428.4678;14.3309252039078;484.0026;55.1056181192081;460.2004;64.9379458236861;421.1918;54.7718239581265;463.3418;45.4496649679621;438.2664;48.4900526582515;422.9326;77.9698693233482;449.5606;33.5254523056737;444.6288;45.7294573573752;437.5594;31.2047547707076;478.3894;79.0930483942805;450.845;56.0977452042415
"192";"precipitation_km3";"Tuvalu";"Other";"TUV";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"193";"precipitation_km3";"Taiwan";"EAP";"TWN";72.8328;83.6192;79.3262;69.6793;68.9058;54.7444;58.4254;64.6978;76.5399;67.3848;89.4887;74.1271;75.2338;64.7803;92.3084;80.586;92.0682;84.4843;69.6236;83.8194;74.7679;65.375;46.1;86.5476;71.9407;76.2719;74.3054;83.8624;75.4835;66.7399;74.821;70.2855;91.8839;61.8071;81.0506;48.5806;77.6898;60.2705;70.0968;70.1596;96.4812;69.3981;83.0571;86.5792;64.5669;56.5261;69.2952;82.456;78.8246;69.9518;82.6031;74.2824;82.2055;59.5666;98.1765;73.681;64.0117;79.246;74.1659327586207;11.1700429632494;0.0517602577239356;0.0297456089083023;0.0139140955837871;0.699591395639344;0.824211713470933;0.877386067626631;0.0342374880802239;0.00267912427964823;0.00267912427964823;74.87266;6.38497094104586;64.35846;8.44530515363418;79.18766;11.479106474504;82.1163;8.15410415986944;68.94624;14.8943850743493;75.33262;6.09409912267596;75.96962;11.3279100732218;65.35946;11.235531536069;80.0165;12.98885276362;71.41074;10.0637916799783;79.36682;14.0555657380626;72.3129;7.70874486087067
"194";"precipitation_km3";"Tanzania";"AFR";"TZA";875.498;873.893;905.121;1231.44;1042.13;1183.98;960.52;914.438;873.87;1161.83;1200.27;804.971;990.859;886.648;1041.38;880.403;943.845;884.719;813.426;1026.66;1136.04;1198.65;980.456;908.621;1133.27;864.596;1010.55;945.264;1063.49;854.361;946.536;1110.89;920.067;1023.04;915.781;850.311;961.107;886.969;878.043;1051.99;969.013;895.307;834.866;821.83;1119.15;753.989;981.171;651.833;1115.12;959.062;884.094;887.547;914.02;1005.37;756.41;948.617;915.306;931.874;956.560551724138;120.976630817716;-0.270399497899598;-0.171490971730905;-0.132486388384755;0.0400835401788302;0.197506474235254;0.141819521481558;-1.93712651881012;0.0731158884643519;0.0731158884643519;985.6164;153.875533182829;1018.9276;144.078643659635;984.8256;151.358522925866;909.8106;79.9945452971639;1071.4074;121.41519952543;947.6522;90.8044781505846;983.2628;83.3175973711437;925.684;81.6357761646204;928.0332;121.691439985317;892.235;186.385528790462;889.4882;89.1250157767167;931.932333333333;16.655576613655
